Slurm job ID    : 1892
Array task ID   : 83
Host            : 23037696r-i7809a0b3cd
Start time      : 2026-08-11T17:15:47+08:00
Instance        : /home/23037696r/Documents/research/or_benchmark/wp/instances/inactive_0.2/j30/j301002_3.sm
Output JSON     : /home/23037696r/Documents/research/or_benchmark/wp/results/inactive_0.2/j30/j301002_3.json
Gurobi log      : /home/23037696r/Documents/research/or_benchmark/wp/results/inactive_0.2/j30/logs/gurobi/j301002_3.log
Allocated CPUs  : 4
Running with command-line arguments
-----------------------------------
Instance file: /home/23037696r/Documents/research/or_benchmark/wp/instances/inactive_0.2/j30/j301002_3.sm
Instance summary
----------------
Tasks:          32
Active tasks:   24
Inactive tasks: 8
Arcs:           31
Total duration: 178
Total work:     265
Active work:    211
Delta (singleton critical-path makespan): 178
Chosen deadline: 196
Feasible by singleton schedule: yes
Deadline rule: automatic: d = ceil(1.1 * Delta) = 196
Set parameter Username
Set parameter LicenseID to value 2851961
Academic license - for non-commercial use only - expires 2027-08-07
Set parameter MIPGap to value 1e-06
Set parameter TimeLimit to value 13800
Set parameter Threads to value 4
Set parameter LogFile to value "/home/23037696r/Documents/research/or_benchmark/wp/results/inactive_0.2/j30/logs/gurobi/j301002_3.log"
Set parameter NumericFocus to value 1
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel Xeon Processor (Cascadelake), instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 46 physical cores, 46 logical processors, using up to 4 threads

Non-default parameters:
TimeLimit  13800
MIPGap  1e-06
NumericFocus  1
Threads  4

Optimize a model with 30487 rows, 17864 columns and 109361 nonzeros (Min)
Model fingerprint: 0x84891e09
Model has 10968 linear objective coefficients and an objective constant of 5.9086835431060706e+02
Variable types: 4728 continuous, 13136 integer (12984 binary)
Coefficient statistics:
  Matrix range     [1e+00, 2e+02]
  Objective range  [1e-02, 1e+03]
  Bounds range     [1e+00, 2e+02]
  RHS range        [1e+00, 2e+02]

Presolve removed 20485 rows and 6175 columns (presolve time = 5s)...
Presolve removed 22408 rows and 9986 columns (presolve time = 10s)...
Presolve removed 22449 rows and 9984 columns
Presolve time: 13.93s
Presolved: 8038 rows, 7880 columns, 60810 nonzeros
Variable types: 0 continuous, 7880 integer (4938 binary)
Found heuristic solution: objective 3182.3298373

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    8.9086835e+02   4.153125e+02   0.000000e+00     15s
    1723    2.0121938e+03   0.000000e+00   0.000000e+00     15s

Root relaxation: objective 2.012194e+03, 1723 iterations, 0.34 seconds (0.09 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 2012.19382    0   92 3182.32984 2012.19382  36.8%     -   15s
     0     0 2028.92502    0  132 3182.32984 2028.92502  36.2%     -   18s
H    0     0                    2278.1667041 2028.96134  10.9%     -   19s
     0     0 2031.90918    0  134 2278.16670 2031.90918  10.8%     -   19s
     0     0 2031.90918    0  132 2278.16670 2031.90918  10.8%     -   20s
     0     0 2059.31734    0  134 2278.16670 2059.31734  9.61%     -   23s
     0     0 2059.31734    0  133 2278.16670 2059.31734  9.61%     -   23s
     0     0 2059.71551    0  123 2278.16670 2059.71551  9.59%     -   24s
     0     0 2059.71551    0  119 2278.16670 2059.71551  9.59%     -   25s
     0     0 2065.42114    0  160 2278.16670 2065.42114  9.34%     -   27s
     0     0 2065.42114    0  159 2278.16670 2065.42114  9.34%     -   27s
     0     0 2068.33470    0  154 2278.16670 2068.33470  9.21%     -   28s
     0     0 2068.54148    0  159 2278.16670 2068.54148  9.20%     -   28s
     0     0 2068.55097    0  160 2278.16670 2068.55097  9.20%     -   29s
     0     0 2070.64809    0  186 2278.16670 2070.64809  9.11%     -   30s
     0     0 2071.62169    0  187 2278.16670 2071.62169  9.07%     -   31s
     0     0 2071.62169    0  187 2278.16670 2071.62169  9.07%     -   32s
     0     0 2071.62169    0  184 2278.16670 2071.62169  9.07%     -   32s
     0     0 2071.76326    0  186 2278.16670 2071.76326  9.06%     -   35s
     0     0 2071.78352    0  196 2278.16670 2071.78352  9.06%     -   36s
     0     0 2071.78498    0  191 2278.16670 2071.78498  9.06%     -   36s
     0     0 2071.86309    0  169 2278.16670 2071.86309  9.06%     -   40s
     0     0 2073.32882    0  189 2278.16670 2073.32882  8.99%     -   42s
     0     0 2073.32882    0  184 2278.16670 2073.32882  8.99%     -   42s
     0     0 2073.32882    0  193 2278.16670 2073.32882  8.99%     -   44s
     0     0 2073.32882    0  192 2278.16670 2073.32882  8.99%     -   45s
     0     0 2073.32882    0  193 2278.16670 2073.32882  8.99%     -   48s
     0     0 2073.32882    0  193 2278.16670 2073.32882  8.99%     -   49s
     0     0 2073.32882    0  184 2278.16670 2073.32882  8.99%     -   49s
     0     2 2073.55638    0  170 2278.16670 2073.55638  8.98%     -   51s
    56    63 2128.27597   10  250 2278.16670 2084.89143  8.48%  97.7   55s
   224   181 2118.98895    7  118 2278.16670 2087.73004  8.36%  46.8   60s
   347   241 infeasible    8      2278.16670 2087.85310  8.35%  52.6   65s
   448   315 2196.39464   11  177 2278.16670 2106.73495  7.52%  54.7   70s
   553   376 infeasible   19      2278.16670 2111.02911  7.34%  56.4   75s
