Slurm job ID    : 1890
Array task ID   : 81
Host            : 23037696r-i7809a0b3cd
Start time      : 2026-08-11T14:26:58+08:00
Instance        : /home/23037696r/Documents/research/or_benchmark/wp/instances/inactive_0.2/j30/j301002_10.sm
Output JSON     : /home/23037696r/Documents/research/or_benchmark/wp/results/inactive_0.2/j30/j301002_10.json
Gurobi log      : /home/23037696r/Documents/research/or_benchmark/wp/results/inactive_0.2/j30/logs/gurobi/j301002_10.log
Allocated CPUs  : 4
Running with command-line arguments
-----------------------------------
Instance file: /home/23037696r/Documents/research/or_benchmark/wp/instances/inactive_0.2/j30/j301002_10.sm
Instance summary
----------------
Tasks:          32
Active tasks:   24
Inactive tasks: 8
Arcs:           31
Total duration: 178
Total work:     262
Active work:    205
Delta (singleton critical-path makespan): 178
Chosen deadline: 196
Feasible by singleton schedule: yes
Deadline rule: automatic: d = ceil(1.1 * Delta) = 196
Set parameter Username
Set parameter LicenseID to value 2851961
Academic license - for non-commercial use only - expires 2027-08-07
Set parameter MIPGap to value 1e-06
Set parameter TimeLimit to value 13800
Set parameter Threads to value 4
Set parameter LogFile to value "/home/23037696r/Documents/research/or_benchmark/wp/results/inactive_0.2/j30/logs/gurobi/j301002_10.log"
Set parameter NumericFocus to value 1
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel Xeon Processor (Cascadelake), instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 46 physical cores, 46 logical processors, using up to 4 threads

Non-default parameters:
TimeLimit  13800
MIPGap  1e-06
NumericFocus  1
Threads  4

Optimize a model with 29982 rows, 17720 columns and 107512 nonzeros (Min)
Model fingerprint: 0xeafff055
Model has 10824 linear objective coefficients and an objective constant of 6.0408207367602711e+02
Variable types: 4728 continuous, 12992 integer (12840 binary)
Coefficient statistics:
  Matrix range     [1e+00, 2e+02]
  Objective range  [1e-02, 1e+03]
  Bounds range     [1e+00, 2e+02]
  RHS range        [1e+00, 2e+02]

Presolve removed 22101 rows and 9749 columns (presolve time = 5s)...
Presolve removed 22096 rows and 9744 columns
Presolve time: 5.39s
Presolved: 7886 rows, 7976 columns, 59758 nonzeros
Variable types: 0 continuous, 7976 integer (5109 binary)
Found heuristic solution: objective 3112.1859318

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    9.5408207e+02   4.380625e+02   0.000000e+00      6s
    1394    2.0404154e+03   0.000000e+00   0.000000e+00      6s

Root relaxation: objective 2.040415e+03, 1394 iterations, 0.40 seconds (0.07 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 2040.41536    0  109 3112.18593 2040.41536  34.4%     -    6s
     0     0 2050.48053    0  218 3112.18593 2050.48053  34.1%     -    8s
     0     0 2050.51855    0  109 3112.18593 2050.51855  34.1%     -    8s
H    0     0                    3111.3270377 2050.51855  34.1%     -    9s
     0     0 2052.59351    0  148 3111.32704 2052.59351  34.0%     -    9s
     0     0 2053.16379    0  128 3111.32704 2053.16379  34.0%     -   16s
     0     0 2053.16445    0  123 3111.32704 2053.16445  34.0%     -   16s
     0     0 2053.92333    0  159 3111.32704 2053.92333  34.0%     -   19s
     0     0 2057.68208    0  182 3111.32704 2057.68208  33.9%     -   21s
     0     0 2058.06680    0  151 3111.32704 2058.06680  33.9%     -   22s
     0     0 2058.12437    0  177 3111.32704 2058.12437  33.9%     -   22s
     0     0 2058.12823    0  179 3111.32704 2058.12823  33.9%     -   23s
     0     0 2058.21952    0  181 3111.32704 2058.21952  33.8%     -   23s
     0     0 2058.23039    0  181 3111.32704 2058.23039  33.8%     -   24s
     0     0 2058.23039    0  184 3111.32704 2058.23039  33.8%     -   24s
H    0     0                    3111.3037483 2062.26679  33.7%     -   27s
     0     0 2062.26679    0  161 3111.30375 2062.26679  33.7%     -   27s
H    0     0                    2320.9475013 2062.26706  11.1%     -   28s
     0     0 2062.92916    0  182 2320.94750 2062.92916  11.1%     -   28s
     0     0 2063.32881    0  179 2320.94750 2063.32881  11.1%     -   28s
     0     0 2063.36113    0  162 2320.94750 2063.36113  11.1%     -   29s
     0     0 2063.38309    0  162 2320.94750 2063.38309  11.1%     -   29s
     0     0 2063.38345    0  165 2320.94750 2063.38345  11.1%     -   29s
     0     0 2065.64918    0  191 2320.94750 2065.64918  11.0%     -   31s
     0     0 2066.10590    0  188 2320.94750 2066.10590  11.0%     -   32s
     0     0 2066.15734    0  179 2320.94750 2066.15734  11.0%     -   32s
     0     0 2066.16860    0  178 2320.94750 2066.16860  11.0%     -   33s
     0     0 2067.67287    0  194 2320.94750 2067.67287  10.9%     -   35s
     0     0 2068.97762    0  179 2320.94750 2068.97762  10.9%     -   37s
     0     0 2069.04468    0  186 2320.94750 2069.04468  10.9%     -   37s
     0     0 2069.08746    0  174 2320.94750 2069.08746  10.9%     -   38s
     0     0 2069.10363    0  170 2320.94750 2069.10363  10.9%     -   38s
     0     0 2069.10484    0  184 2320.94750 2069.10484  10.9%     -   38s
     0     0 2070.53785    0  265 2320.94750 2070.53785  10.8%     -   41s
     0     0 2070.81433    0  269 2320.94750 2070.81433  10.8%     -   42s
