Slurm job ID    : 2826
Array task ID   : 12
Host            : 23037696r-i7809a0b3cd
Start time      : 2026-08-16T01:28:54+08:00
Instance        : /home/23037696r/Documents/research/or_benchmark/wp/instances/inactive_0.5/j40/j400205_2.sm
Output JSON     : /home/23037696r/Documents/research/or_benchmark/wp/results/inactive_0.5/j40/j400205_2.json
Gurobi log      : /home/23037696r/Documents/research/or_benchmark/wp/results/inactive_0.5/j40/logs/gurobi/j400205_2.log
Allocated CPUs  : 2
Running with command-line arguments
-----------------------------------
Instance file: /home/23037696r/Documents/research/or_benchmark/wp/instances/inactive_0.5/j40/j400205_2.sm
Instance summary
----------------
Tasks:          42
Active tasks:   20
Inactive tasks: 22
Arcs:           132
Total duration: 214
Total work:     309
Active work:    160
Delta (singleton critical-path makespan): 49
Chosen deadline: 54
Feasible by singleton schedule: yes
Deadline rule: automatic: d = ceil(1.1 * Delta) = 54
Set parameter Username
Set parameter LicenseID to value 2851961
Academic license - for non-commercial use only - expires 2027-08-07
Set parameter MIPGap to value 1e-06
Set parameter TimeLimit to value 13800
Set parameter Threads to value 2
Set parameter LogFile to value "/home/23037696r/Documents/research/or_benchmark/wp/results/inactive_0.5/j40/logs/gurobi/j400205_2.log"
Set parameter NumericFocus to value 1
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel Xeon Processor (Cascadelake), instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 46 physical cores, 46 logical processors, using up to 2 threads

Non-default parameters:
TimeLimit  13800
MIPGap  1e-06
NumericFocus  1
Threads  2

Optimize a model with 23860 rows, 8960 columns and 80769 nonzeros (Min)
Model fingerprint: 0x9e7d9b7a
Model has 5380 linear objective coefficients and an objective constant of 1.8119194543336018e+03
Variable types: 1100 continuous, 7860 integer (7672 binary)
Coefficient statistics:
  Matrix range     [1e+00, 2e+02]
  Objective range  [1e-02, 8e+02]
  Bounds range     [1e+00, 2e+02]
  RHS range        [1e+00, 2e+02]

Presolve removed 16908 rows and 5488 columns (presolve time = 6s)...
Presolve removed 17033 rows and 5498 columns (presolve time = 10s)...
Presolve removed 17005 rows and 5470 columns
Presolve time: 11.62s
Presolved: 6855 rows, 3490 columns, 56131 nonzeros
Variable types: 0 continuous, 3490 integer (2688 binary)
Found heuristic solution: objective 3759.2528076

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.0279439e+03   2.630000e+02   0.000000e+00     12s
    1794    2.8508715e+03   0.000000e+00   0.000000e+00     12s

Root relaxation: objective 2.850871e+03, 1794 iterations, 0.34 seconds (0.09 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 2850.87148    0  108 3759.25281 2850.87148  24.2%     -   12s
H    0     0                    3757.6887928 2850.87148  24.1%     -   12s
     0     0 2856.97161    0  206 3757.68879 2856.97161  24.0%     -   13s
H    0     0                    3751.3543730 2856.97227  23.8%     -   14s
     0     0 2857.42707    0  198 3751.35437 2857.42707  23.8%     -   14s
     0     0 2857.42943    0  202 3751.35437 2857.42943  23.8%     -   14s
     0     0 2859.18188    0  200 3751.35437 2859.18188  23.8%     -   15s
     0     0 2859.34824    0  191 3751.35437 2859.34824  23.8%     -   16s
     0     0 2859.39984    0  198 3751.35437 2859.39984  23.8%     -   16s
     0     0 2859.39987    0  198 3751.35437 2859.39987  23.8%     -   16s
     0     0 2860.30208    0  206 3751.35437 2860.30208  23.8%     -   17s
H    0     0                    3750.3278598 2860.30243  23.7%     -   17s
     0     0 2860.36325    0  208 3750.32786 2860.36325  23.7%     -   18s
     0     0 2860.37180    0  213 3750.32786 2860.37180  23.7%     -   18s
     0     0 2860.37180    0  215 3750.32786 2860.37180  23.7%     -   18s
     0     0 2861.03991    0  224 3750.32786 2861.03991  23.7%     -   19s
H    0     0                    2933.7585804 2861.04014  2.48%     -   20s
     0     0 2861.07800    0  222 2933.75858 2861.07800  2.48%     -   20s
     0     0 2861.07804    0  224 2933.75858 2861.07804  2.48%     -   20s
     0     0 2861.42140    0  228 2933.75858 2861.42140  2.47%     -   22s
H    0     0                    2933.5608673 2861.42174  2.46%     -   22s
     0     0 2861.43863    0  226 2933.56087 2861.43863  2.46%     -   22s
     0     0 2861.45488    0  235 2933.56087 2861.45488  2.46%     -   23s
     0     0 2861.45531    0  237 2933.56087 2861.45531  2.46%     -   23s
     0     0 2862.10962    0  224 2933.56087 2862.10962  2.44%     -   24s
H    0     0                    2932.5735363 2862.10969  2.40%     -   24s
H    0     0                    2916.3353489 2862.10969  1.86%     -   25s
     0     0 2862.18258    0  233 2916.33535 2862.18258  1.86%     -   25s
     0     0 2862.23102    0  260 2916.33535 2862.23102  1.86%     -   25s
     0     0 2862.24822    0  258 2916.33535 2862.24822  1.85%     -   26s
     0     0 2862.24832    0  258 2916.33535 2862.24832  1.85%     -   26s
     0     0 2862.72199    0  322 2916.33535 2862.72199  1.84%     -   27s
     0     0 2862.72809    0  327 2916.33535 2862.72809  1.84%     -   27s
H    0     0                    2915.5441005 2862.73083  1.81%     -   28s
     0     0 2862.82116    0  337 2915.54410 2862.82116  1.81%     -   28s
     0     0 2862.86446    0  332 2915.54410 2862.86446  1.81%     -   29s
