Slurm job ID    : 2158
Array task ID   : 37
Host            : 23037696r-i7809a0b3cd
Start time      : 2026-08-13T23:00:42+08:00
Instance        : /home/23037696r/Documents/research/or_benchmark/wp/instances/inactive_0.3/j30/j300403_7.sm
Output JSON     : /home/23037696r/Documents/research/or_benchmark/wp/results/inactive_0.3/j30/j300403_7.json
Gurobi log      : /home/23037696r/Documents/research/or_benchmark/wp/results/inactive_0.3/j30/logs/gurobi/j300403_7.log
Allocated CPUs  : 2
Running with command-line arguments
-----------------------------------
Instance file: /home/23037696r/Documents/research/or_benchmark/wp/instances/inactive_0.3/j30/j300403_7.sm
Instance summary
----------------
Tasks:          32
Active tasks:   21
Inactive tasks: 11
Arcs:           70
Total duration: 170
Total work:     261
Active work:    171
Delta (singleton critical-path makespan): 72
Chosen deadline: 80
Feasible by singleton schedule: yes
Deadline rule: automatic: d = ceil(1.1 * Delta) = 80
Set parameter Username
Set parameter LicenseID to value 2851961
Academic license - for non-commercial use only - expires 2027-08-07
Set parameter MIPGap to value 1e-06
Set parameter TimeLimit to value 13800
Set parameter Threads to value 2
Set parameter LogFile to value "/home/23037696r/Documents/research/or_benchmark/wp/results/inactive_0.3/j30/logs/gurobi/j300403_7.log"
Set parameter NumericFocus to value 1
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel Xeon Processor (Cascadelake), instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 46 physical cores, 46 logical processors, using up to 2 threads

Non-default parameters:
TimeLimit  13800
MIPGap  1e-06
NumericFocus  1
Threads  2

Optimize a model with 23437 rows, 9508 columns and 81294 nonzeros (Min)
Model fingerprint: 0x7215877b
Model has 6012 linear objective coefficients and an objective constant of 9.2944171909936790e+02
Variable types: 1701 continuous, 7807 integer (7658 binary)
Coefficient statistics:
  Matrix range     [1e+00, 2e+02]
  Objective range  [1e-02, 8e+02]
  Bounds range     [1e+00, 2e+02]
  RHS range        [1e+00, 2e+02]

Presolve removed 17609 rows and 5964 columns
Presolve time: 3.94s
Presolved: 5828 rows, 3544 columns, 38726 nonzeros
Variable types: 0 continuous, 3544 integer (2456 binary)
Found heuristic solution: objective 2995.1813294

Root relaxation: objective 2.069502e+03, 2612 iterations, 0.28 seconds (0.15 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 2069.50247    0   96 2995.18133 2069.50247  30.9%     -    4s
     0     0 2070.37983    0  100 2995.18133 2070.37983  30.9%     -    4s
     0     0 2078.37125    0  190 2995.18133 2078.37125  30.6%     -    5s
H    0     0                    2989.2412070 2078.37129  30.5%     -    6s
     0     0 2079.01251    0  137 2989.24121 2079.01251  30.5%     -    6s
     0     0 2079.01251    0  138 2989.24121 2079.01251  30.5%     -    6s
     0     0 2081.00124    0  281 2989.24121 2081.00124  30.4%     -    7s
     0     0 2081.23547    0  148 2989.24121 2081.23547  30.4%     -    7s
     0     0 2081.33198    0  141 2989.24121 2081.33198  30.4%     -    8s
     0     0 2081.33198    0  142 2989.24121 2081.33198  30.4%     -    8s
     0     0 2083.63947    0  235 2989.24121 2083.63947  30.3%     -    9s
     0     0 2084.02950    0  228 2989.24121 2084.02950  30.3%     -    9s
     0     0 2084.10043    0  230 2989.24121 2084.10043  30.3%     -   10s
     0     0 2084.12147    0  232 2989.24121 2084.12147  30.3%     -   10s
     0     0 2084.12211    0  234 2989.24121 2084.12211  30.3%     -   10s
     0     0 2085.54324    0  254 2989.24121 2085.54324  30.2%     -   11s
     0     0 2086.10277    0  260 2989.24121 2086.10277  30.2%     -   12s
     0     0 2086.15513    0  273 2989.24121 2086.15513  30.2%     -   12s
     0     0 2086.16699    0  270 2989.24121 2086.16699  30.2%     -   13s
     0     0 2086.16717    0  273 2989.24121 2086.16717  30.2%     -   13s
     0     0 2086.73026    0  258 2989.24121 2086.73026  30.2%     -   14s
     0     0 2086.94491    0  261 2989.24121 2086.94491  30.2%     -   14s
     0     0 2086.96144    0  267 2989.24121 2086.96144  30.2%     -   14s
     0     0 2086.96159    0  268 2989.24121 2086.96159  30.2%     -   15s
     0     0 2087.17479    0  263 2989.24121 2087.17479  30.2%     -   15s
H    0     0                    2985.9111424 2087.17542  30.1%     -   16s
     0     0 2087.34655    0  252 2985.91114 2087.34655  30.1%     -   16s
     0     0 2087.34896    0  260 2985.91114 2087.34896  30.1%     -   16s
     0     0 2087.87839    0  264 2985.91114 2087.87839  30.1%     -   17s
     0     0 2087.89578    0  262 2985.91114 2087.89578  30.1%     -   18s
     0     0 2087.90231    0  260 2985.91114 2087.90231  30.1%     -   18s
     0     0 2087.90445    0  267 2985.91114 2087.90445  30.1%     -   18s
     0     0 2088.13729    0  236 2985.91114 2088.13729  30.1%     -   19s
H    0     0                    2985.2205288 2088.13765  30.1%     -   19s
H    0     0                    2983.8420613 2088.13765  30.0%     -   19s
     0     0 2088.21697    0  263 2983.84206 2088.21697  30.0%     -   20s
     0     0 2088.23814    0  256 2983.84206 2088.23814  30.0%     -   20s
