
Gurobi 13.0.2 (linux64) logging started Thu Aug 13 18:59:58 2026

Set parameter LogFile to value "/home/23037696r/Documents/research/or_benchmark/wp/results/inactive_0.2/j40/logs/gurobi/j401002_4.log"
Set parameter NumericFocus to value 1
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel Xeon Processor (Cascadelake), instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 46 physical cores, 46 logical processors, using up to 2 threads

Non-default parameters:
TimeLimit  13800
MIPGap  1e-06
NumericFocus  1
Threads  2

Optimize a model with 58950 rows, 28876 columns and 210362 nonzeros (Min)
Model fingerprint: 0xcf48c8a4
Model has 17664 linear objective coefficients and an objective constant of 7.7638772996581656e+02
Variable types: 7712 continuous, 21164 integer (20964 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+02]
  Objective range  [1e-02, 1e+03]
  Bounds range     [1e+00, 3e+02]
  RHS range        [1e+00, 3e+02]

Presolve removed 39542 rows and 8687 columns (presolve time = 5s)...
Presolve removed 39728 rows and 13346 columns (presolve time = 10s)...
Presolve removed 44047 rows and 16623 columns (presolve time = 15s)...
Presolve removed 44046 rows and 16624 columns
Presolve time: 16.92s
Presolved: 14904 rows, 12252 columns, 108099 nonzeros
Variable types: 0 continuous, 12252 integer (8089 binary)
Found heuristic solution: objective 4128.8848194
Deterministic concurrent LP optimizer: primal and dual simplex
Showing primal log only...


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.3338253e+03   2.670206e+02   3.864942e+08     19s
     847    1.1074666e+06   0.000000e+00   1.160797e+05     20s
    1522    7.6450040e+05   0.000000e+00   8.269962e+04     20s
    6449    2.4707984e+03   0.000000e+00   0.000000e+00     24s
Concurrent spin time: 1.61s (can be avoided by choosing Method=3)

Solved with primal simplex
    6449    2.4707984e+03   0.000000e+00   0.000000e+00     25s

Root relaxation: objective 2.470798e+03, 6449 iterations, 7.36 seconds (0.70 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 2470.79843    0  104 4128.88482 2470.79843  40.2%     -   27s
     0     0 2476.41176    0  123 4128.88482 2476.41176  40.0%     -   28s
H    0     0                    2922.7233281 2476.41176  15.3%     -   29s
H    0     0                    2919.9968322 2476.41176  15.2%     -   29s
     0     0 2480.01741    0  148 2919.99683 2480.01741  15.1%     -   32s
     0     0 2481.49466    0  128 2919.99683 2481.49466  15.0%     -   33s
     0     0 2481.49466    0  126 2919.99683 2481.49466  15.0%     -   33s
     0     0 2481.50274    0  123 2919.99683 2481.50274  15.0%     -   34s
     0     0 2482.37558    0  128 2919.99683 2482.37558  15.0%     -   37s
     0     0 2482.37558    0  128 2919.99683 2482.37558  15.0%     -   37s
     0     0 2482.47168    0  135 2919.99683 2482.47168  15.0%     -   39s
     0     0 2482.47168    0  131 2919.99683 2482.47168  15.0%     -   39s
     0     0 2483.33919    0  191 2919.99683 2483.33919  15.0%     -   43s
     0     0 2483.35010    0  220 2919.99683 2483.35010  15.0%     -   43s
H    0     0                    2868.1887972 2483.35066  13.4%     -   44s
     0     0 2484.23607    0  193 2868.18880 2484.23607  13.4%     -   46s
     0     0 2484.23667    0  181 2868.18880 2484.23667  13.4%     -   46s
     0     0 2484.47599    0  278 2868.18880 2484.47599  13.4%     -   48s
     0     0 2484.47604    0  183 2868.18880 2484.47604  13.4%     -   49s
     0     0 2484.48207    0  191 2868.18880 2484.48207  13.4%     -   49s
     0     0 2484.49721    0  187 2868.18880 2484.49721  13.4%     -   50s
     0     0 2484.53998    0  192 2868.18880 2484.53998  13.4%     -   50s
     0     0 2484.53998    0  191 2868.18880 2484.53998  13.4%     -   50s
     0     0 2489.03176    0  212 2868.18880 2489.03176  13.2%     -   54s
     0     0 2489.03176    0  215 2868.18880 2489.03176  13.2%     -   55s
     0     0 2489.41784    0  207 2868.18880 2489.41784  13.2%     -   56s
     0     0 2489.46323    0  208 2868.18880 2489.46323  13.2%     -   57s
     0     0 2489.51081    0  209 2868.18880 2489.51081  13.2%     -   57s
     0     0 2489.55329    0  210 2868.18880 2489.55329  13.2%     -   58s
     0     0 2489.59274    0  211 2868.18880 2489.59274  13.2%     -   58s
     0     0 2489.63022    0  212 2868.18880 2489.63022  13.2%     -   58s
     0     0 2489.66623    0  215 2868.18880 2489.66623  13.2%     -   59s
     0     0 2489.70025    0  216 2868.18880 2489.70025  13.2%     -   59s
     0     0 2489.73179    0  217 2868.18880 2489.73179  13.2%     -   59s
     0     0 2489.76109    0  217 2868.18880 2489.76109  13.2%     -   60s
     0     0 2489.78627    0  217 2868.18880 2489.78627  13.2%     -   60s
     0     0 2490.18578    0  220 2868.18880 2490.18578  13.2%     -   61s
     0     0 2490.20505    0  220 2868.18880 2490.20505  13.2%     -   61s
     0     0 2490.23326    0  220 2868.18880 2490.23326  13.2%     -   62s
     0     0 2490.25843    0  220 2868.18880 2490.25843  13.2%     -   62s
     0     0 2490.28097    0  218 2868.18880 2490.28097  13.2%     -   62s
