
Gurobi 13.0.2 (linux64) logging started Mon Aug 10 20:31:18 2026

Set parameter LogFile to value "/home/23037696r/Documents/research/or_benchmark/wp/results/inactivate_0.1/j30/logs/gurobi/j300901_1.log"
Set parameter NumericFocus to value 1
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel Xeon Processor (Cascadelake), instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 46 physical cores, 46 logical processors, using up to 4 threads

Non-default parameters:
TimeLimit  82800
MIPGap  1e-06
NumericFocus  1
Threads  4

Optimize a model with 36895 rows, 16644 columns and 131209 nonzeros (Min)
Model fingerprint: 0xd62f3b9e
Model has 10332 linear objective coefficients and an objective constant of 2.4014992866119448e+02
Variable types: 4077 continuous, 12567 integer (12412 binary)
Coefficient statistics:
  Matrix range     [1e+00, 2e+02]
  Objective range  [1e-02, 1e+03]
  Bounds range     [1e+00, 2e+02]
  RHS range        [1e+00, 2e+02]

Presolve removed 26057 rows and 8707 columns
Presolve time: 2.75s
Presolved: 10838 rows, 7937 columns, 65835 nonzeros
Variable types: 0 continuous, 7937 integer (5665 binary)
Found heuristic solution: objective 2946.9418032

Root relaxation: objective 1.457425e+03, 2034 iterations, 0.18 seconds (0.13 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 1457.42509    0   28 2946.94180 1457.42509  50.5%     -    3s
     0     0 1457.42509    0   36 2946.94180 1457.42509  50.5%     -    3s
H    0     0                    1755.8378920 1457.42509  17.0%     -    3s
H    0     0                    1742.9092318 1457.42509  16.4%     -    3s
     0     0 1457.72268    0   50 1742.90923 1457.72268  16.4%     -    3s
     0     0 1457.72271    0   50 1742.90923 1457.72271  16.4%     -    3s
     0     0 1458.00707    0  114 1742.90923 1458.00707  16.3%     -    3s
     0     0 1458.00770    0  121 1742.90923 1458.00770  16.3%     -    3s
     0     0 1458.03123    0  121 1742.90923 1458.03123  16.3%     -    3s
     0     0 1460.17109    0  122 1742.90923 1460.17109  16.2%     -    4s
     0     0 1460.17277    0  123 1742.90923 1460.17277  16.2%     -    4s
     0     0 1464.47701    0  122 1742.90923 1464.47701  16.0%     -    4s
     0     0 1464.68298    0  125 1742.90923 1464.68298  16.0%     -    4s
     0     0 1464.79932    0  123 1742.90923 1464.79932  16.0%     -    4s
     0     0 1464.82527    0  126 1742.90923 1464.82527  16.0%     -    4s
     0     0 1465.16087    0  126 1742.90923 1465.16087  15.9%     -    4s
     0     0 1465.26514    0  127 1742.90923 1465.26514  15.9%     -    4s
     0     0 1465.26514    0  128 1742.90923 1465.26514  15.9%     -    4s
     0     0 1465.44075    0  127 1742.90923 1465.44075  15.9%     -    4s
     0     0 1465.44223    0  130 1742.90923 1465.44223  15.9%     -    5s
     0     0 1466.25244    0  157 1742.90923 1466.25244  15.9%     -    5s
     0     0 1466.25248    0  153 1742.90923 1466.25248  15.9%     -    5s
     0     0 1466.25255    0  157 1742.90923 1466.25255  15.9%     -    5s
     0     0 1466.25267    0  157 1742.90923 1466.25267  15.9%     -    5s
     0     0 1466.25272    0  153 1742.90923 1466.25272  15.9%     -    5s
     0     0 1466.25279    0  157 1742.90923 1466.25279  15.9%     -    5s
     0     0 1466.25291    0  157 1742.90923 1466.25291  15.9%     -    5s
     0     0 1466.25314    0  161 1742.90923 1466.25314  15.9%     -    5s
     0     0 1466.50335    0  109 1742.90923 1466.50335  15.9%     -    5s
     0     0 1466.71801    0  111 1742.90923 1466.71801  15.8%     -    5s
     0     0 1466.71921    0  111 1742.90923 1466.71921  15.8%     -    5s
     0     0 1466.73173    0  111 1742.90923 1466.73173  15.8%     -    5s
     0     0 1466.74428    0  111 1742.90923 1466.74428  15.8%     -    5s
     0     0 1466.75683    0  111 1742.90923 1466.75683  15.8%     -    5s
     0     0 1466.76937    0  111 1742.90923 1466.76937  15.8%     -    5s
     0     0 1466.78190    0  112 1742.90923 1466.78190  15.8%     -    5s
     0     0 1466.80699    0  111 1742.90923 1466.80699  15.8%     -    5s
     0     0 1466.83734    0  158 1742.90923 1466.83734  15.8%     -    5s
     0     0 1466.85521    0  160 1742.90923 1466.85521  15.8%     -    5s
     0     0 1466.88198    0  189 1742.90923 1466.88198  15.8%     -    5s
     0     0 1466.89956    0  192 1742.90923 1466.89956  15.8%     -    5s
     0     0 1466.91280    0  196 1742.90923 1466.91280  15.8%     -    5s
     0     0 1466.96147    0  169 1742.90923 1466.96147  15.8%     -    5s
     0     0 1466.99211    0  171 1742.90923 1466.99211  15.8%     -    5s
     0     0 1468.89901    0  193 1742.90923 1468.89901  15.7%     -    6s
     0     0 1469.09078    0  176 1742.90923 1469.09078  15.7%     -    6s
     0     0 1469.10414    0  177 1742.90923 1469.10414  15.7%     -    6s
     0     0 1469.14074    0  179 1742.90923 1469.14074  15.7%     -    6s
     0     0 1469.16227    0  182 1742.90923 1469.16227  15.7%     -    6s
     0     0 1469.16227    0  181 1742.90923 1469.16227  15.7%     -    6s
